ok,config_id,algoritmo,funcion,seed,batch_train,kernel,epsilon,smoothing,neighbors,degree,spearman,nrmse,nmae,elapsed_s,warnings,error,n_train,n_val
True,149,age,f1,1,1,linear,100.0,1e-06,100,-1,0.9484917122928074,17.136279521399295,1.8807000696940537,0.01252324995584786,,,800,200
True,150,age,f1,1,1,linear,100.0,1e-06,100,0,0.9828800720018003,1.1054429705158069,0.1943322482292757,0.012753917137160897,,,800,200
True,151,age,f1,1,1,linear,100.0,0.0001,25,-1,0.944009600240006,22.617101218299098,2.5532301986406214,0.0036168748047202826,,,800,200
True,152,age,f1,1,1,linear,100.0,0.0001,25,0,0.9542923573089328,1.1561789005620484,0.21654979739714914,0.003550041001290083,,,800,200
True,153,age,f1,1,1,linear,100.0,0.0001,50,-1,0.9152118802970075,21.29358203795553,2.3240406936415927,0.0067507498897612095,,,800,200
True,154,age,f1,1,1,linear,100.0,0.0001,50,0,0.9586064651616293,1.1055085819310333,0.19452766965026913,0.006741208024322987,,,800,200
True,155,age,f1,1,1,linear,100.0,0.0001,100,-1,0.9270516762919074,18.7508136653181,2.0512586719328696,0.012468582950532436,,,800,200
True,156,age,f1,1,1,linear,100.0,0.0001,100,0,0.9601080027000677,1.1055338575336435,0.19437857988946491,0.01266287500038743,,,800,200
True,157,age,f1,1,1,linear,100.0,0.001,25,-1,0.18678616965424139,73.30558460321781,8.040230600213123,0.003674084087833762,,,800,200
True,158,age,f1,1,1,linear,100.0,0.001,25,0,0.9465251631290783,1.1570306215176314,0.21701146142627148,0.0036267079412937164,,,800,200
True,159,age,f1,1,1,linear,100.0,0.001,50,-1,0.939735993399835,40.23942926067043,6.6525849027437305,0.006722749909386039,,,800,200
True,160,age,f1,1,1,linear,100.0,0.001,50,0,0.9546118652966327,1.1063347213671777,0.1949447897083656,0.006827499950304627,,,800,200
True,161,age,f1,1,1,linear,100.0,0.001,100,-1,0.9302482562064053,24.222353896789116,2.7250508479855933,0.012406375026330352,,,800,200
True,162,age,f1,1,1,linear,100.0,0.001,100,0,0.9408280207005175,1.1063510288595924,0.1947965114152494,0.012654749909415841,,,800,200
True,163,age,f1,1,1,linear,100.0,0.01,25,-1,0.258873471836796,6.593225283086916,1.2124618673664425,0.0036682910285890102,,,800,200
True,164,age,f1,1,1,linear,100.0,0.01,25,0,0.9428110702767569,1.1647462668069253,0.2212290380025435,0.0036042919382452965,,,800,200
True,165,age,f1,1,1,linear,100.0,0.01,50,-1,0.2722838070951774,14.974997268463666,2.0300910276408715,0.006721375044435263,,,800,200
True,166,age,f1,1,1,linear,100.0,0.01,50,0,0.9541783544588617,1.1139490214789414,0.19877829342111256,0.006826916942372918,,,800,200
True,167,age,f1,1,1,linear,100.0,0.01,100,-1,0.14494562364059102,176.16840821436236,14.928604991597087,0.012438708916306496,,,800,200
True,168,age,f1,1,1,linear,100.0,0.01,100,0,0.9412825320633017,1.1138800985182746,0.1986351898608702,0.01266408315859735,,,800,200
True,169,age,f1,1,1,linear,100.0,0.1,25,-1,0.2518412960324009,2.557156786202282,0.8412602671269801,0.003674374893307686,,,800,200
True,170,age,f1,1,1,linear,100.0,0.1,25,0,0.9422530563264082,1.2201774590024024,0.25064586808994643,0.0035979999229311943,,,800,200
True,171,age,f1,1,1,linear,100.0,0.1,50,-1,0.28633015825395636,3.926123714977707,1.0275334929917077,0.0067263750825077295,,,800,200
True,172,age,f1,1,1,linear,100.0,0.1,50,0,0.9538228455711395,1.1703368187677095,0.22526557875727007,0.00682324985973537,,,800,200
True,173,age,f1,1,1,linear,100.0,0.1,100,-1,0.2882997074926874,34.24375543184577,3.287993707305241,0.012426083907485008,,,800,200
True,174,age,f1,1,1,linear,100.0,0.1,100,0,0.9451856296407412,1.1695691252681744,0.2246580891942804,0.012667000060901046,,,800,200
True,175,age,f1,1,1,linear,100.0,1.0,25,-1,0.23342533563339085,3.148016155492019,1.4129693488083792,0.0036469590850174427,,,800,200
True,176,age,f1,1,1,linear,100.0,1.0,25,0,0.9396744918622967,1.4831234327242853,0.354579254183368,0.0036033750511705875,,,800,200
True,177,age,f1,1,1,linear,100.0,1.0,50,-1,0.2656251406285157,43.834578356668125,4.173104388538346,0.006677292054519057,,,800,200
True,178,age,f1,1,1,linear,100.0,1.0,50,0,0.9518697967449188,1.429140828609794,0.3224708977611759,0.006807124940678477,,,800,200
True,179,age,f1,1,1,linear,100.0,1.0,100,-1,0.2692312307807696,11.588469921656136,2.0786333730646316,0.01234616688452661,,,800,200
True,180,age,f1,1,1,linear,100.0,1.0,100,0,0.9432370809270234,1.4224254739866928,0.3192160339779677,0.01277962513267994,,,800,200
True,181,age,f1,1,1,gaussian,0.01,1e-06,25,-1,0.9338948473711843,1.995674913245639,0.58948885961345,0.0037638749927282333,,,800,200
